timestamp,dMax,dMin,dsum
24555,0.34555066,0.01869955,685912.9110346921
24696,0.3453564,0.01869956,684984.4440834634
24837,0.345019,0.018699525,684041.6248636935
24980,0.3445235,0.018699497,683089.495395897
25124,0.34436533,0.018699622,682134.3690372966
25263,0.34405842,0.018699553,681183.8698232584
25401,0.3438669,0.018699637,680237.7837522626
25539,0.34365845,0.018699545,679297.1655862276
25674,0.3433925,0.018699542,678363.4178173114
25805,0.34311676,0.018699603,677439.9538544994
25939,0.3428099,0.018683795,676503.2362299021
26075,0.34251446,0.018622994,675576.0236164108
26214,0.34223354,0.018562034,674652.8179677166
26354,0.34193546,0.018500792,673722.8762273528
26491,0.3416204,0.01844016,672799.6365572512
26626,0.34136936,0.018379154,671866.4908985328
26757,0.3410942,0.018318247,670931.7414991185
26886,0.34072697,0.01825754,669999.8570696078
27014,0.34045553,0.018197553,669074.5032180641
27143,0.34007862,0.018138252,668153.2233256306
27274,0.33974665,0.018080436,667234.4596059844
27407,0.3393008,0.018024419,666317.6165011376
27542,0.338826,0.017970765,665390.323577499
27678,0.33838376,0.017919604,664443.4974522907
27814,0.3375998,0.017871868,663496.2568055782
27948,0.33753824,0.017827319,662547.4497124292
28080,0.33397475,0.017786002,661592.7667127121
28209,0.3287952,0.017748024,660632.0319415331
28336,0.32811126,0.017712895,659656.1702424958
28462,0.32727733,0.017680652,658672.5455513783
28590,0.32663566,0.017650655,657681.3316035215
28718,0.32214388,0.01762279,656692.5207119491
28847,0.32197192,0.017596828,655704.1252568215
28979,0.32160532,0.017572504,654712.3501970638
29110,0.31945333,0.01754993,653730.0147028007
29239,0.3171849,0.0175284,652738.775495667
29367,0.31567293,0.017508145,651738.645150967
29493,0.31492227,0.01748933,650741.3575044926
29617,0.31113595,0.017471647,649726.4522371404
29737,0.29689413,0.017455075,648695.9899558127
29854,0.29661277,0.017439468,647645.3356258795
29969,0.29647177,0.017424755,646575.5238290951
30082,0.29612446,0.017411023,645493.2168708425
30196,0.29480946,0.017398112,644390.5598873999
30308,0.2928412,0.017386215,643272.8285296094
30420,0.29069716,0.01737527,642139.1493611559
30532,0.28994322,0.017365308,640999.526178781
30645,0.28944466,0.017356142,639838.120133983
30756,0.28930667,0.017347978,638684.8256374635
30867,0.28892967,0.017340628,637515.557395719
30977,0.2887629,0.017334178,636357.1892233007
31087,0.28733343,0.017328413,635223.0957488231
31199,0.28708842,0.017323446,634088.7593401149
31311,0.2870117,0.017319385,632971.5090752132
31422,0.2868713,0.017316304,631874.1666881014
31532,0.28652114,0.017314283,630795.067256229
31640,0.28632078,0.017313415,629736.801459372
31746,0.28592032,0.017313788,628697.2948594019
31852,0.28530455,0.01731547,627673.2017572615
31958,0.28321823,0.017318502,626667.7477364317
32061,0.28210276,0.017322807,625687.7447686736
32134,0.2382812,0.017328572,624692.5961005352
32157,0.22268249,0.01733514,623774.5280158501
32180,0.21389304,0.017342558,622883.8694451023
32203,0.20787522,0.017350527,622019.59123509
32227,0.20346598,0.017359115,621142.5940907057
32250,0.19599384,0.017367352,620322.7733663619
32273,0.1855069,0.017375283,619519.942993097
32297,0.1736477,0.017382704,618701.2256015074
32321,0.1679749,0.017385479,617900.6331541818
32344,0.16531286,0.017386978,617150.0512279216
32368,0.16259962,0.01738663,616383.9912347756
32392,0.15993595,0.01737851,615635.0850731954
32416,0.15713792,0.017357143,614903.2038388215
32440,0.15389295,0.017331215,614187.2363540698
32463,0.1513017,0.017307043,613514.8390439078
32487,0.14888565,0.017282926,612827.5756812934
32511,0.14628033,0.017260138,612153.796527762
32535,0.14353938,0.017238902,611493.7898997664
32560,0.14033495,0.017218433,610822.1406478975
32584,0.13674413,0.017200695,610191.8939706031
32608,0.13382497,0.017184895,609576.4578279983
34810,0.047858395,0.015543369,582601.6816276303
34834,0.04760973,0.015473321,582458.3722544396
34883,0.047273275,0.0153277265,582170.2755495328
